"contrast","estimate","SE","df","t.ratio","p.value","contrast_pretty"
"PR X2 Order1 F - NR X1 Order2 M",-9.66666666666667,2.64796070711647,19,-3.65060804742579,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X1 Order2 M",5.5,1.84786901133195,19,2.9764014474357,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X2 Order2 M",-6.49999999999999,2.36043161877242,19,-2.75373365968569,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X2 Order2 M",4.5,1.90980847758424,19,2.35625721260393,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X3 Order2 M",-9.33333333333333,2.54204411922641,19,-3.67158589528085,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X3 Order2 M",3.66666666666667,1.99363020731247,19,1.83919096591616,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X4 Order2 M",-7.5,2.59159685696017,19,-2.89396862782013,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X4 Order2 M",3.05571540293315e-15,2.14973138536882,19,1.42144056868244e-15,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X5 Order2 M",-5.83333333333333,2.75712792339509,19,-2.11572821262143,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X5 Order2 M",-2,2.19142400764584,19,-0.912648576004476,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - NR X6 Order2 M",-8.5,2.77988808727578,19,-3.05767704783029,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"PR X2 Order1 F - PR X6 Order2 M",-4.16666666666667,2.32190182182095,19,-1.79450596382192,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - PR X3 Order1 F",1.4,1.89004780409237,19,0.740722005532711,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - NR X4 Order1 F",-2.00000000000001,1.58612404107756,19,-1.26093543014535,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - PR X4 Order1 F",0.199999999999997,1.96718696655999,19,0.101668018037826,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - NR X5 Order1 F",-2.6,2.33403498222405,19,-1.11395074187042,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - PR X5 Order1 F",0.599999999999999,1.72657250979475,19,0.347509297522248,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - NR X6 Order1 F",-3.4,2.31857487989588,19,-1.46641802664259,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - PR X6 Order1 F",1.8,1.4159492507508,19,1.2712320014616,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
"NR X3 Order1 F - NR X0 Order2 F",1.76666666666667,3.29292170167062,19,0.53650430429924,1,"NANA OrderNA SexNA - NANA OrderNA SexNA"
