mouse_id,sex,order,day,hour,pr_hourly_pellet_intake,nr_hourly_pellet_intake
FEDXB11,F,1,5,15,13,17
FEDXB11,F,1,5,16,14,8
FEDXB11,F,1,5,17,11,14
FEDXB11,F,1,5,18,14,9
FEDXB11,F,1,5,19,9,14
FEDXB11,F,1,5,20,9,2
FEDXB11,F,1,5,21,0,0
FEDXB11,F,1,5,22,7,10
FEDXB11,F,1,5,23,9,9
FEDXB11,F,1,6,0,2,8
FEDXB11,F,1,6,1,6,4
FEDXB11,F,1,6,2,13,0
FEDXB11,F,1,6,3,12,11
FEDXB11,F,1,6,4,6,6
FEDXB11,F,1,6,5,0,1
FEDXB11,F,1,6,6,1,0
FEDXB11,F,1,6,7,3,3
FEDXB11,F,1,6,8,0,0
FEDXB11,F,1,6,9,3,6
FEDXB11,F,1,6,10,7,0
FEDXB11,F,1,6,11,2,10
FEDXB11,F,1,6,12,7,8
FEDXB11,F,1,6,13,16,14
FEDXB11,F,1,6,14,13,13
FEDXB11,F,1,6,15,17,14
FEDXB11,F,1,6,16,16,11
FEDXB11,F,1,6,17,10,11
FEDXB11,F,1,6,18,15,10
FEDXB11,F,1,6,19,9,16
FEDXB11,F,1,6,20,8,0
FEDXB11,F,1,6,21,5,9
FEDXB11,F,1,6,22,5,0
FEDXB11,F,1,6,23,7,16
FEDXB12,F,1,0,0,0,0
FEDXB12,F,1,0,1,0,0
FEDXB12,F,1,0,2,0,0
FEDXB12,F,1,0,3,0,0
FEDXB12,F,1,0,4,0,8
FEDXB12,F,1,0,5,12,4
FEDXB12,F,1,0,6,0,5
FEDXB12,F,1,0,7,0,0
FEDXB12,F,1,0,8,1,10
FEDXB12,F,1,0,9,10,0
FEDXB12,F,1,0,10,0,0
FEDXB12,F,1,0,11,7,16
FEDXB12,F,1,0,12,7,6
FEDXB12,F,1,0,13,9,14
FEDXB12,F,1,0,14,12,13
FEDXB12,F,1,0,15,19,18
FEDXB12,F,1,0,16,13,21
FEDXB12,F,1,0,17,18,21
FEDXB12,F,1,0,18,0,9
FEDXB12,F,1,0,19,14,0
FEDXB12,F,1,0,20,14,3
FEDXB12,F,1,0,21,5,23
FEDXB12,F,1,0,22,1,0
FEDXB12,F,1,0,23,11,0
FEDXB12,F,1,1,0,14,0
FEDXB12,F,1,1,1,0,9
FEDXB12,F,1,1,2,5,8
FEDXB12,F,1,1,3,9,2
FEDXB12,F,1,1,4,0,14
FEDXB12,F,1,1,5,12,0
FEDXB12,F,1,1,6,7,7
FEDXB12,F,1,1,7,0,0
FEDXB12,F,1,1,8,0,5
FEDXB12,F,1,1,9,9,2
FEDXB12,F,1,1,10,0,5
FEDXB12,F,1,1,11,10,6
FEDXB12,F,1,1,12,10,12
FEDXB12,F,1,1,13,15,5
FEDXB12,F,1,1,14,14,15
FEDXB12,F,1,1,15,19,15
FEDXB12,F,1,1,16,14,19
FEDXB12,F,1,1,17,0,20
FEDXB12,F,1,1,18,0,9
FEDXB12,F,1,1,19,8,7
FEDXB12,F,1,1,20,15,0
FEDXB12,F,1,1,21,8,0
FEDXB12,F,1,1,22,4,23
FEDXB12,F,1,1,23,21,10
FEDXB12,F,1,2,0,16,0
FEDXB12,F,1,2,1,6,0
FEDXB12,F,1,2,2,2,15
FEDXB12,F,1,2,3,6,4
FEDXB12,F,1,2,4,0,2
FEDXB12,F,1,2,5,0,7
FEDXB12,F,1,2,6,2,0
FEDXB12,F,1,2,7,0,0
FEDXB12,F,1,2,8,0,5
FEDXB12,F,1,2,9,4,0
FEDXB12,F,1,2,10,0,4
FEDXB12,F,1,2,11,4,5
FEDXB12,F,1,2,12,4,15
FEDXB12,F,1,2,13,10,6
FEDXB12,F,1,2,14,12,11
FEDXB12,F,1,2,15,16,14
FEDXB12,F,1,2,16,18,14
FEDXB12,F,1,2,17,4,25
FEDXB12,F,1,2,18,16,14
FEDXB12,F,1,2,19,15,7
FEDXB12,F,1,2,20,19,13
FEDXB12,F,1,2,21,2,9
FEDXB12,F,1,2,22,13,8
FEDXB12,F,1,2,23,8,4
FEDXB12,F,1,3,0,7,13
FEDXB12,F,1,3,1,0,0
FEDXB12,F,1,3,2,13,2
FEDXB12,F,1,3,3,0,8
FEDXB12,F,1,3,4,0,0
FEDXB12,F,1,3,5,10,4
FEDXB12,F,1,3,6,0,0
FEDXB12,F,1,3,7,0,12
FEDXB12,F,1,3,8,8,0
FEDXB12,F,1,3,9,0,6
FEDXB12,F,1,3,10,0,0
FEDXB12,F,1,3,11,0,5
FEDXB12,F,1,3,12,6,7
FEDXB12,F,1,3,13,5,15
FEDXB12,F,1,3,14,13,23
FEDXB12,F,1,3,15,10,16
FEDXB12,F,1,3,16,14,11
FEDXB12,F,1,3,17,13,0
FEDXB12,F,1,3,18,26,21
FEDXB12,F,1,3,19,12,15
FEDXB12,F,1,3,20,0,0
FEDXB12,F,1,3,21,6,8
FEDXB12,F,1,3,22,18,12
FEDXB12,F,1,3,23,15,6
FEDXB12,F,1,4,0,7,16
FEDXB12,F,1,4,1,0,7
FEDXB12,F,1,4,2,0,7
FEDXB12,F,1,4,3,7,6
FEDXB12,F,1,4,4,11,6
FEDXB12,F,1,4,5,0,3
FEDXB12,F,1,4,6,0,0
FEDXB12,F,1,4,7,9,8
FEDXB12,F,1,4,8,0,0
FEDXB12,F,1,4,9,0,5
FEDXB12,F,1,4,10,5,0
FEDXB12,F,1,4,11,3,12
FEDXB12,F,1,4,12,8,5
FEDXB12,F,1,4,13,6,17
FEDXB12,F,1,4,14,11,24
FEDXB12,F,1,4,15,22,23
FEDXB12,F,1,4,16,19,0
FEDXB12,F,1,4,17,3,18
FEDXB12,F,1,4,18,30,22
FEDXB12,F,1,4,19,16,17
FEDXB12,F,1,4,20,9,5
FEDXB12,F,1,4,21,3,0
FEDXB12,F,1,4,22,6,5
FEDXB12,F,1,4,23,9,14
FEDXB12,F,1,5,0,5,0
FEDXB12,F,1,5,1,0,2
FEDXB12,F,1,5,2,17,15
FEDXB12,F,1,5,3,11,0
FEDXB12,F,1,5,4,0,5
FEDXB12,F,1,5,5,9,8
FEDXB12,F,1,5,6,0,0
FEDXB12,F,1,5,7,0,4
FEDXB12,F,1,5,8,6,0
FEDXB12,F,1,5,9,5,8
FEDXB12,F,1,5,10,0,0
FEDXB12,F,1,5,11,8,9
FEDXB12,F,1,5,12,11,14
FEDXB12,F,1,5,13,12,6
FEDXB12,F,1,5,14,17,24
FEDXB12,F,1,5,15,30,14
FEDXB12,F,1,5,16,6,18
FEDXB12,F,1,5,17,14,12
FEDXB12,F,1,5,18,20,12
FEDXB12,F,1,5,19,14,16
FEDXB12,F,1,5,20,7,0
FEDXB12,F,1,5,21,23,0
FEDXB12,F,1,5,22,0,17
FEDXB12,F,1,5,23,9,5
FEDXB12,F,1,6,0,7,0
FEDXB12,F,1,6,1,0,7
FEDXB12,F,1,6,2,6,0
FEDXB12,F,1,6,3,0,14
FEDXB12,F,1,6,4,16,8
FEDXB12,F,1,6,5,12,0
FEDXB12,F,1,6,6,0,0
FEDXB12,F,1,6,7,6,6
FEDXB12,F,1,6,8,0,0
FEDXB12,F,1,6,9,2,0
FEDXB12,F,1,6,10,7,7
FEDXB12,F,1,6,11,8,7
FEDXB12,F,1,6,12,7,11
FEDXB12,F,1,6,13,8,8
FEDXB12,F,1,6,14,14,8
FEDXB12,F,1,6,15,25,16
FEDXB12,F,1,6,16,16,26
FEDXB12,F,1,6,17,12,13
FEDXB12,F,1,6,18,21,12
FEDXB12,F,1,6,19,12,0
FEDXB12,F,1,6,20,0,15
FEDXB12,F,1,6,21,12,3
FEDXB12,F,1,6,22,8,13
FEDXB12,F,1,6,23,2,0
